class,object_name
0,03ad84b1-88b8-42f1-9e47-77fdfc1cc5f6
0,03da44bf-87e2-462d-a399-cbd7d3a4c67b
0,03dd734f-5479-459b-b8ea-4bfe5bb2d1cf
0,03dfd390-375b-45a0-a4ef-023590f28935
0,03f1f8a0-1f2a-4658-b951-439c95046575
0,03fc859a-a46c-4387-97d4-6fde2d355aaf
0,04202d2b-98f1-4657-97b0-032e4366e40b
0,043901f1-3291-4b42-a0cf-1fd6f68f6b1b
0,044730d4-5635-43cb-ab69-dca87473321d
0,045b3eb4-c495-40bc-98ac-6a9ef7d1c997
0,0475b405-fcaa-4d81-9b88-0db046a7c467
0,049f4f44-b817-41fd-87e7-30f1923790f8
0,04eb5165-2866-4313-8075-c371d3cbffb6
0,0505218c-7e3e-496f-bfaf-21bd5b61a854
0,05085109-2e72-4a4a-bf6f-baceafad86e1
0,050e7688-5fb6-4d56-a74c-9324cf8a9f4f
0,050fe332-ab6f-4a7f-b62e-b62400bf714d
0,0526684c-aa16-4736-b4d9-bacd176d331b
0,0531d3f8-9889-46c6-8b2f-9af28a04a581
0,05432699-13bb-4553-bc26-ca29213f2251
0,054b441f-3d72-4a6e-9c0c-9d77ee46e1e3
0,0584baeb-0990-431a-b6c4-21bf238dd610
0,0590ab40-ac6d-45f0-872a-f62ff7d349e7
0,059e61d9-258b-452d-b7cd-9f0bf260c7b1
0,05d422ea-38f7-44ad-a97b-4f4b6d780bb1
0,05f7cdda-78cd-40b5-9cf2-ca9e139f9801
0,05ff1435-8e1c-4ae1-9a1f-18fc2fc67df9
0,060d4967-3f9f-475a-9e32-670b980cbd9c
0,0611ad63-eb7f-409d-a838-86e2d9b40ec4
0,06156cfa-4c69-4e76-bc1f-4cccfed1a8fb
0,0627b801-47cd-4960-b7cf-6733afdc6c46
0,062c9409-394e-4420-bfaa-e964e4ea6875
0,0648f852-6305-40c9-844d-f6867b47b1a1
0,069f2b43-4278-48e4-b53e-8d4f316ed82b
0,06a9bc0d-ef18-46fe-a32f-2d6e8df65b2a
0,06b735e4-f99c-4325-ba1e-a2ee3222df85
0,06d47f10-f5e9-4736-bcfe-6667671a748b
0,06f0c008-a884-4bde-be00-3eaef59990fd
0,0701a38e-68c3-4f30-8063-5536ba17117c
0,07119aef-5b0f-4dba-bde1-8e4e64056857
0,073e13d8-9784-4afb-84d7-0a140167529b
0,074c8bc2-e437-4af5-88db-5852abe28eaa
0,0797e803-9556-4f43-ad10-44c2d6dbb1ba
0,079cc1b0-6575-408f-9136-ef2cf08e8e6c
0,079ced29-3cec-4f32-9835-809ead1711fa
0,07bd8253-f4de-4bc5-b48e-0133a71503a8
0,07d8427e-b689-44f0-bd1b-815ff0c8650b
0,07eef0b7-d10a-417a-becd-295a45fd19f3
0,08024d29-3d34-435f-b129-ac3a1f3a65cd
0,080ba250-5d84-4dc8-b07d-13745adbe396
0,080fc7f0-7d98-4d07-8670-00eb5ec9f4a3
0,0813c9c8-f5bb-4230-8cd3-be4f79edad9b
0,081ec52d-dbeb-460a-a950-7375172ba37e
0,083ae960-ed93-4ca8-8648-de83b9350a26
0,0840d3c3-e670-45ba-a5df-18647c6188a0
0,085f8721-2216-4d10-82ff-c11a64c7e4e3
0,08677614-284d-4a25-82c1-9c94b928e0ef
0,0868ab44-2357-4ddc-b99f-34483625b59d
0,086f1de0-2aef-4458-b8f2-49cb809f48ff
0,0870a959-b242-4985-8049-20d6cc34e38c
0,0883fa50-4378-4ba4-a0da-b04330c4378d
0,088467f3-4302-48d5-aa5a-3755dad4b284
0,0887e2c7-8d1f-4e7d-b118-53d0e3ae9a70
0,088f9204-6435-4c91-b357-9479937af7c5
0,0893f2ea-274e-4a0c-8114-a20bdfbec77f
0,089468b4-9fa3-4485-98bc-9d0a6c8ca3d8
0,0895ed82-5747-45dd-85f1-143eec42ab4b
0,08b129e6-667b-4a84-bafb-d626079408e4
0,08be8426-fc33-40e3-8f05-5522ebb4bae3
0,08cabbce-dcae-473c-b159-7e2ec7dd5cde
0,08e94660-3f26-468a-bc5c-b52d082e950b
0,08efe65b-d4b3-477c-9c85-bbbcda0a566a
0,09106a20-833e-4a2d-9ca5-3a5ea366338b
0,09136b3f-b933-4d20-a104-32baa36af2d6
0,094c9091-4de2-427d-9881-423e37f11d8c
0,095fd2c6-595f-4094-83c2-36f7b433afb7
0,0960fe2f-fe4d-4f10-9e78-6f27ee749f2d
0,096217fe-e0f6-46b1-af67-c50b6ecad36b
0,09794801-6fe4-49f2-9842-08e30ce51420
0,097c3558-2ee5-4b6a-b0d3-dd2844d3db74
0,0997b709-d0d5-40b8-b807-afb9fad8455a
0,09d60cbc-52a4-414f-aa69-5974043d9e38
0,09f5f0f4-8dff-4d12-a7d2-d0cc626d05ea
0,09fa7d6a-2ca6-4c73-acab-681536514d14
0,09fbf6d9-6c7b-4d98-9272-bd3861824b07
0,0a02057b-ecc7-4785-9533-800021df008b
0,0a04d199-580b-4614-81a4-4073f626c0cb
0,0a125dda-606a-47e8-8fbd-e63ed3a30cb0
0,0a23b274-6235-41ca-a648-262b514a4166
0,0a27150e-09cb-4ee4-9ffa-dcdd495eca31
0,0a2c1d4c-7349-4436-ba3a-bc514e4d89d9
0,0a58ac56-284c-4f9f-ae43-5ee6c166c169
0,0a5d660c-3535-421d-aa8e-8d5ac0f1ef00
0,0a7515be-4f22-46af-9d5a-5ffca56fccf5
0,0a81c669-a7b5-4458-aa15-a18e3df8eb26
0,0a84956c-c513-4f05-9579-1fc20408b7e4
0,0a945843-cec6-4eaf-86b5-1369cee14114
0,0a94d741-dc05-4282-b459-797850a3e99d
0,0a9f9b15-827b-48fb-8f2b-d7300a2eac7f
0,0aeb8bd7-31fe-4a95-916b-f39f12f46f8d
0,0af50369-5fe7-44a5-818e-80a5cab0bcff
0,0afa061d-164b-4757-857b-ce13bf737fdf
0,0b0ccfa6-b5ff-4b90-bd65-84fee8a722e0
0,0b6b6c82-7408-4b81-a42b-8d4283a080b5
0,0b72cc30-067d-4ee0-8973-d2b116022031
0,0b747f19-e0e8-439e-b7ed-f6805ad7ea3d
0,0b82e287-aeea-42d4-9583-b3c4d25fcf06
0,0bb9ab73-8833-4c73-8900-24363588fc7e
0,0bda6125-8122-4282-a162-c4718829399f
0,0be2dfd5-d9f6-49b9-b33e-d7b6426c7045
0,0c033081-6e17-4070-a304-2f10452366a8
0,0c16f8aa-033c-4cc0-9e16-41a6d388cac7
0,0c247881-d87a-482c-8f32-57e4a5538af5
0,0c31df91-c443-4d98-b371-25b207305e8d
0,0c40ff04-3e43-45c2-92e4-505f6b09b7db
0,0c49dc11-7845-4817-a0bf-d5b3b14a7309
0,0c4e7642-d7f1-40fb-b4a6-6db04ab81587
0,0c5b2bf3-aecb-46c2-a871-0e6d78260657
0,0c647f36-41ae-4c52-a47d-74f5354169ae
0,0c67abf9-ee7f-4c23-9b33-576bd2b8e38f
0,0c7b7e6b-4ecf-48be-9430-44abb7a0428b
0,0c7d027f-55f9-4187-bfca-af216b5a18c5
0,0ca63306-cbc6-4558-86da-053ccfc9f9c4
0,0cbaa9bd-a6a8-44f5-9c82-930ac74bf076
0,0ccb56b0-f0d4-4ddf-872f-88918348f7c0
0,0ccf221e-068a-4496-aef3-64b70473c551
0,0cdcd4ed-4b9a-492c-a645-457ccad0fcd9
0,0cf62a47-c527-4fb0-8110-90a328afe300
0,0d32da3a-0ae4-4e00-8a7e-8769170a18e3
0,0d4b08ba-1a50-42cc-b7ef-8a63a3cedc76
0,0d4d15f5-7f13-4531-ad35-d060da0c83a5
0,0d7190ad-e19c-4636-a95a-be678531a1fc
0,0d73aceb-6ccf-4a71-bd0b-777b2cd1fe90
0,0d8295c7-ca5a-4ef8-b740-0ee0e782b1f9
0,0d8dde4a-f078-4c08-ac18-a2ddd11259e1
0,0d8e2fda-f635-40e1-a75b-909572d69d52
0,0d97fa01-0991-40ba-b6d0-c5950818b130
0,0d98a747-8c24-4ff5-8a28-a639646772dc
0,0dd764c5-c381-4fba-9fa5-e27ff0571a02
0,0de14079-3be8-4c7e-8601-c72414ab79a2
0,0e0f63ba-3b5e-41d4-adc5-b3aa0b158b26
0,0e14e5cb-e653-4844-a837-aab262333ac7
0,0e28b9e5-9ea3-4f81-a4c5-89f8f15238d5
0,0e351971-2b9d-4ec5-98bd-b5b2fa7ef17a
0,0e7cebba-b56a-4910-86a3-1548423e399c
0,0e7d7d0d-b556-4efb-9c4e-f1404ecfdd54
0,0e7f98c1-e0e4-439c-8be2-dd281c065ac5
0,0e801c46-1049-44b7-963e-952a84daef3a
0,0e8bbc68-f12b-467f-99d6-fc3a5ab63542
0,0e99008c-b8fa-49be-9c08-c4c73c8adaa9
0,0eb9245a-be11-4eea-9a22-50c36d8ed60f
0,0ebff38c-3a05-4f01-a4cc-78f9e8fd6ebc
0,0ed4dca3-b756-43aa-9731-c8174a2c8431
0,0efc26f4-aa7e-4f08-b7bb-17c69b10a73a
0,0f0aff45-19cc-4075-95c8-6606cebca78d
0,0f24d07d-c8f8-4931-a5d3-a78a438ff6aa
0,0f2759cc-a009-4270-ac2a-9171459ab622
0,0f305c73-d850-4e7d-8c3b-b6216dac809f
0,0f3bb369-8ed0-4812-bcc8-696402bd8f9f
0,0f534671-8f35-4210-b951-944ef4d847b4
0,0f6cf195-47de-42ee-ac27-9fd1bb9abb7d
0,0fa96edf-b572-43f1-8015-2e32e78aaa50
0,0fb6d517-7c33-46be-ab1d-91014f286be4
0,0fc0ca0d-5c45-4346-ac3b-94b21f67ce95
0,0fee4006-61cd-40eb-b4d1-1297ebd30d66
0,0ff4633f-733b-492a-ae46-398ddaf41976
0,0ff6160a-1f9e-4113-a014-6a1b0ba6e32f
0,0ffa63ee-9630-4216-ac94-154cad50cbb5
0,0ffd9d91-4852-4707-b716-d73d0fb3b197
0,10100842-e993-4c54-a10a-525e1d6a8a22
0,1029417b-4d20-4357-8b3c-2fb6abacc564
0,10377523-e75b-4038-aab0-70eed4d54e78
0,10416ed8-6857-4537-84df-7fd0d74160b1
0,104fc418-73ac-4720-a836-f0fb0da45d76
0,1050f1b3-1786-48ac-b7dd-91942ff14a86
0,1055e131-b62d-4ffc-9db4-f04dd65a8bc8
0,1058be5c-2ab2-4cab-920c-1ae2e8c5b005
0,106d182e-fc62-4a6a-a444-25d636e58713
0,106fa99e-675c-4069-badd-bfa08fb7035d
0,107e9b8b-4fbd-4480-a2c8-7c04ed09c65b
0,1084e97c-91d6-4716-944b-a27f3216c3d3
0,10b8fdf3-ef61-4a16-be0b-4d0308964694
0,10d1e4b9-f99f-4c96-8219-652b8865c7cc
0,10d28336-fbc1-4d2e-b1f8-0eabcf6f09c9
0,10d918fd-27c5-4a21-910c-59594c63172f
0,10dc609a-dc99-4ed3-a34f-c4a6bd583c12
0,10dfdd84-c045-402c-bfbc-4beebfc94b93
0,10e0761a-b7f1-4d4e-b705-ffb8ec008d6b
0,10e45338-cad1-4ce5-81e9-97048c1264c8
0,10eb10fa-2b94-44f8-b824-26d0c170162b
0,10eeb6d1-e2e3-41a3-bf21-4e041dfe88f4
0,10f43ee7-4f22-44be-818c-cd409ae56646
0,10fb9e92-e890-4ca6-a11a-5ea19e6543e6
0,110cea91-7856-4948-ab70-5b9925be8069
0,111cbf60-cbbc-4fba-8ccc-8205307d1f76
0,11217b99-9d49-4bb5-a758-0a37066e8f62
0,1124b27d-c326-4844-8f17-5d5a8b425d63
0,115f41cc-3d9d-4824-86a8-cc0eaa98782d
0,11634f74-a259-48d1-adea-1ae1dd12a0bd
0,116d7263-5c6b-49ad-8e0d-8662e2d93cdc
0,1188819c-b921-49b8-a2aa-0addd1e22deb
0,118e992c-1065-4286-87bf-45a1a348c066
0,11a132f6-be51-4aef-8ec7-247e964882cd
0,11ada7e6-7794-4a59-8c96-d7c78aad8efa
0,11b67fcd-be3b-49b9-ab90-e7a7ea6d270e
0,11b69d6c-908d-4cc8-ad43-4e37379e8daa
0,11d60bd3-98c5-4c14-ae12-2a172956d2dc
0,11edc196-538d-426e-90e3-462b784a881a
0,12080b36-8996-4933-9e98-1d7bc0f4ace9
0,122b9c83-0955-45ca-9f21-0783484ca809
0,12302ad3-e8f7-4848-b1ea-01b32f304e23
0,1237d014-7c35-4f24-a776-6ea4ec9a8ac7
0,123eee9f-0f80-4030-b088-38423a3597e3
0,12403890-ec67-4ce4-a1d6-8ab11227baa0
0,124204ce-3e05-4baf-b27e-06bf48bcba7f
0,12477b21-6de9-4cd5-b326-2f8b71bed231
0,124f2d8f-7264-42e1-b21d-144e270a5a3d
0,125c2c96-ea93-4057-a7bf-cdd1afc09139
0,125d16bc-4396-42c8-ad48-c70cfb1fdef3
0,1275817e-db0a-4062-9aac-523adbbec45a
0,1278aa90-23bd-446d-82e7-23fd32534a22
0,127baa0b-9b6a-49b3-8ff9-97ca3d1a8ae9
0,1287f472-058c-4c7e-b959-9f245b9b88b9
0,128aa66b-d017-4ec0-802f-6ce7db5725a5
0,129523c1-aa5b-47c7-82c0-ea4454485dd2
0,12a6c1da-93de-4eba-8dc3-3fce2847645f
0,12a8470e-aa76-490d-9813-115a3a914dfa
0,12abfd92-ceb0-448c-9faf-4e3b1a45b9da
0,12adcd11-0b2c-442e-b2a1-36d2805aeb73
0,12aff47f-9a36-458a-b2fd-4095ed53f7ab
0,12d27a96-b114-4303-ad48-8c5b787b1dce
0,12e1da38-d6cd-4edf-9bad-eca15936d162
0,12ede3f6-8474-4e89-82ce-0fe49cf3a4ee
0,12f3d032-08a5-400f-92ae-138b1a5196a2
0,1301213c-2bdc-4434-ad60-6a4128773980
0,1308a53c-62ed-4524-aafd-075c5f93eb71
0,1308f1a6-2c04-41de-a67b-28d7f97d9fe6
0,130b3765-4049-48ac-a446-d29c32012f55
0,1328d5ad-13aa-4bbc-82fd-0c22feb4e1de
0,1338af97-58f9-4d92-9496-4119d073d3e7
0,1338fe77-7958-4f84-8a69-376dcbae8366
0,13623d02-dc20-4e8a-9738-6eef1887379a
0,136e7abd-a927-4b0b-a26d-32944df601c0
0,136f7091-dbfa-4080-bc29-0f29bf9e95b4
0,1370aea2-a64b-4b4f-baa5-14c6b7d3a14a
0,137908d3-d2d2-44c0-b425-b6a2cbe97b0c
0,137afe21-041d-459e-9f35-cb157ee0220e
0,137d0111-8f09-4f9e-a60f-6a91b3866532
0,1380e19c-e24b-4b5b-8307-7239b8dd1bee
0,138452f4-5c20-466a-a553-80e9b3d8ba0a
0,1384672d-5299-47a3-a641-1253fecdc5d7
0,1384f7c9-f891-4220-a3b7-54dab71420b7
0,138639e4-76ad-4e92-89b7-822d81d7fcfd
0,138bacaf-274f-414a-8e73-a2dd2b243858
0,138f24a6-f985-4092-bda9-c5f1abfe6427
0,13959b0a-3ec9-41a0-a95b-c8adbb90eea6
0,139a82a4-ba12-4f14-af67-14d82fa4593d
0,13bb1247-86b3-4938-a9cb-ef0b8509e7f5
0,13bd1804-6e0d-4584-96f6-55bd7ee98a71
0,13c89471-401a-46e4-b4cb-37ecc18e78d3
0,13c8ed6e-8ca8-4d41-9dd5-0d45d15ad26d
0,13cdf9f2-7a29-4272-bd6b-3377ef704806
0,13d5c32a-9106-42e4-a595-802b86cece84
0,13e9f6d5-c968-4d70-9f61-116095e7ff62
0,13f25540-abb5-4451-b5bf-5a0d98e8d35a
0,140181c2-bc7a-4b5a-b731-345a9f5a2a28
0,1406ac90-19b8-4534-86fe-461d990726f2
0,140aece9-8b28-4302-9e87-a94df2462d36
0,143095f0-1c74-43c4-a446-b276ede25fae
0,144e6554-3756-47cb-99a3-40234da8ee9e
0,14671420-b22c-423b-87de-4bfe8a5702a6
0,1488f488-72c7-4eca-a586-23f2a94d68af
0,14909e33-5a5b-482a-9dbc-e4c1342edf7a
0,14c5ce7f-3338-4627-9eb5-81ec77838411
0,14e5537e-b5d1-4595-8fc1-69163cf30cd3
0,15127a52-90f9-49fe-9ef0-fb3f33607160
0,152248bb-cc25-4bbc-8900-5ff7d4263e30
0,1525ee53-de84-4c93-83e5-8a389a37e940
0,15271d96-04d4-4733-822a-4943056a42ab
0,153cbc35-d259-4b77-b406-158d34427830
0,153efe3b-9031-4dca-a010-e9f3c4b36272
0,154b7030-6c51-4909-9c15-c5b83c5c8452
0,15596f69-80fa-4ff0-a137-c970413258a1
0,156e49e3-ba94-4ede-84b4-4e4dc6107d5c
0,157ab315-4547-4c1d-8efa-6a0ef2139b2e
0,1587b70f-e3c8-4233-aedc-f1b193ae6ca9
0,15ab9306-0813-45f7-a4b5-454f267dd439
0,15e38ee9-a934-4419-8609-504a8cf71b96
0,15f080a3-0c9d-45f8-b147-e03333d18fc3
0,16106b96-f192-44e5-8828-988a8c9d7b83
0,162a0568-2397-43bb-bedc-3c4f68c7a059
0,16424c04-69bb-4cc8-a110-bb6d22e103b2
0,164dc7d4-0957-4d1e-91d1-8f687cd1e4f8
0,164dee7f-47f3-48d1-af6b-0e91426f63a0
0,16754001-bc1b-45ec-8081-5e66275b09da
0,16907403-12be-4265-b566-3a53654429d6
0,1696cd03-bf34-420b-abcf-bd5bb67ef616
0,16a03e27-3096-49f0-87aa-425c038a4237
0,16c0e13c-f055-41a4-aaac-2dbc2bb0a98a
0,16c3f043-73c5-4f78-9c61-53a53d725430
0,16ccbaf9-54f8-4325-8372-a96170079f52
0,16cebc03-db54-45c7-b720-0493b4cd2b5d
0,16d0dd9a-df3c-4733-87e7-7b6e84e1f1aa
0,16e63983-fa42-4e0f-9782-0f9b2e9e1519
0,1710824d-81c1-44ec-8f39-c4f3a0762632
0,171bae3e-5beb-4f87-a835-9b938eeb2c7b
0,17320f34-05f9-4e00-b03e-d8818bbd9653
0,17456ec3-a0b8-402d-9639-4fe4b4d614c8
0,177a4846-f5e7-4edb-94fc-a2e51f64e627
0,17ad6205-aa72-4648-9f8a-5810ff7a2cfc
0,17b058af-e349-44c6-9734-e2b5cea84324
0,17b1875e-27ce-413d-ba9d-5502e0273a7e
0,17b87f58-db73-4602-9b11-18e990492cf6
0,17c91a12-5b65-46f5-91a8-7a4310fcf9df
0,17d5e045-996d-4438-a60a-18f3de8548da
0,17ec7209-4b68-4386-9286-a8ea3ca54fd9
0,17fc5460-de7a-4639-93eb-7914f9912bf1
0,1807a991-2fba-4e02-b2c4-5daabfdd93b7
0,181739b0-41ef-46a4-8088-9bfbcc77bf62
0,183ff6c1-7cb0-4a15-b69f-997413d734e9
0,185157ee-cfd6-4d1b-a1dc-469d09ee31d9
0,18611f9a-b928-4acb-95d5-b3490335f537
0,18669c85-1a4a-40dc-b2d5-2e0a3e306662
0,18912668-bc88-4631-8021-df5e9d53bd40
0,189b03f5-93d3-4ecc-8a18-906940f7256d
0,18a98652-5c3d-4e6e-9e52-c67e89f76d74
0,18b32625-a929-4425-9b41-8172beb7bb6f
0,18b5116e-5a39-42d9-99e4-c124bd19e375
0,18b52b86-a4f4-45d0-9764-cca71bc2c1e4
0,18c37117-0f35-4d88-8faf-5180ea58f1cd
0,18efa1a4-ddc0-48c8-9d50-ae9c974eee33
0,18fa4c28-9d52-4866-9029-a50b7307ff7c
0,190b3c2f-395c-4719-9048-5417c2f8e621
0,1927a7a0-a203-4e38-b729-737f3c9b8d5b
0,193978a6-3b5c-408c-8de2-d91bf6b326dd
0,1954e7ba-9d14-4462-8778-392ad16012a1
0,197ee1e6-f227-4117-a551-f5432040605e
0,19892185-609e-4dd0-8bed-e1552cf5e788
0,198df4f0-b0f8-4cb5-895d-1b3285a8101f
0,1998693f-1a17-4b1a-8928-a0a96bd010b7
0,19a18990-ce38-49f4-881e-0f2bfd41c04d
0,19a3c325-69ec-42fb-b541-cc14c822c464
0,19aa3b08-3b84-45eb-828f-e68abc488c0d
0,1a05f57d-ee53-4a10-8fb9-08bfe9dedc57
0,1a2f9d65-29c0-4f24-83b5-08c65fc22cef
0,1a41dfef-44ab-460a-9ddf-b552978e3d3c
0,1a50af84-3343-4168-9229-be9af88c0033
0,1a68179d-9a3e-46ac-83c5-5544bb9efab0
0,1a7ff247-6b74-4b05-a4e0-86cb9f1ebd67
0,1a8388a0-4f33-40cb-bdc9-b867c444a8db
0,1a8da7fc-cbef-432d-983c-a6e18442e603
0,1a96fc31-e39c-4338-8d95-31e73e91504c
0,1a9c2c3f-dc52-4f1d-a122-67a6330d05d3
0,1aab5c00-89ed-4738-85ec-15dca5801d2f
0,1ab60be3-e614-4bc5-9389-84d4e587886e
0,1ac36d25-03d6-449b-b8d5-6695954b08ad
0,1ac3a356-9c2c-4182-8e8f-af76788e15dd
0,1adfcc08-58e6-480d-af00-0a5769f73265
0,1af54fcb-6e0e-4a39-9232-d639fcaa80e3
0,1afc94b5-cc2a-449c-9344-ed884dc7f2e5
0,1b11e680-8176-421a-8359-f5bc758a62fd
0,1b24c6af-26ad-478f-830f-e5cee45b21fe
0,1b29c4dc-303f-4411-900a-fc4bca1bf0e3
0,1b4a5812-66e3-4601-8d61-3669161fffc7
0,1b6bf95d-7f08-4e6a-9dd0-3abd457b2d09
0,1b6f1cf3-ee63-4c0b-87d8-948dcef9a727
0,1b79e6d3-84e8-4e81-9d4f-4b79c966b9aa
0,1b8f7f80-8b10-4fed-9984-75aad475c1d1
0,1b8f8c51-bb13-4e97-ae95-9a35c8e143bb
0,1b9aaa5c-de15-42fa-8bf2-86bdbcac206a
0,1ba19c0d-b6e4-45cc-a194-576b30079f1a
0,1baf051d-10b9-44cd-9d28-6701cb5bbbed
0,1bd60356-612b-4a71-8747-31cdbe7a0d86
0,1bebbb1d-3209-4588-b44a-a64d1b4ec3ae
0,1bff99bc-f3be-4f8e-b20a-e1e52f76fab4
0,1c382283-b784-4d1d-a7aa-287b1ee2b9d3
0,1c3b307b-2e9a-4af9-bd6a-5a3107442e12
0,1c4a5782-c1f0-4a9c-90c1-3bd9f82337c1
0,1c51610e-cce2-4bb2-aac9-54f13a8cea53
0,1c61b352-f897-48e8-bdb0-cb67bae153be
0,1c6479d6-6835-47e8-a420-5be83d2dc443
0,1c6f2383-a67f-49fd-a48d-570d67245426
0,1c84a10f-7dc5-4ebe-8764-5c28b27f162e
0,1c8cbeb6-cf83-4734-b367-7f4ea51fa9fc
0,1c931a9b-9b74-4693-b936-986d22195f32
0,1cc4e8a4-0d0e-4a43-a577-9846b02c2baf
0,1ccf8c56-bf1a-43bd-a7c1-a50a1283089c
0,1ceb56d8-b61c-4e49-bbda-de520d7bfc50
0,1cf4ec74-e4e1-4ab8-baa3-eb4bc0ac84ef
0,1cf9f8bf-f81e-4afa-91ce-40f26b2379e0
0,1cfa9015-9909-4104-a16a-f55da0556d84
0,1cfdba84-3dc6-4a1f-8070-7bbb30721c77
0,1d0c43e9-9d61-4b55-8118-c33282165d0f
0,1d187ea9-9944-42eb-a673-837986b7cd36
0,1d2bdb9d-468e-4d65-b527-116b66e8e13a
0,1d318934-2c55-4a92-8123-e167f354ff36
0,1d585244-03f0-4bb8-acf7-6a18015a61ba
0,1d5eebe8-996a-4bd6-8510-8dc5cc8f7f12
0,1d6a77a5-8300-4b79-bd65-939e15ed3f2b
0,1d775ae9-df1b-40cf-a0a4-6f417fa4f9b3
0,1d8b4728-c491-476b-8c53-b6637ad2dac7
0,1d998c79-7ad4-408c-ab43-b614042a2a15
0,1db63205-a070-473a-aa4c-bf68ad56f989
0,1db6580a-df4a-4752-a2b1-c3706fdcf5dc
0,1dc38a9c-678d-46fd-a648-5a32b4983732
0,1dfd61b3-9aaa-4aea-903c-cc9a99c7e728
0,1e0d2643-d06d-41d2-b9ef-55f0240840d1
0,1e12052e-10af-4e2c-af7e-7a62503c3e0f
0,1e2264be-532d-4f28-bd96-bf4b4932f728
0,1e313922-78d0-4120-9db1-2b7e5bec1b82
0,1e32e8ab-2bb4-4090-a4c6-f86eb2dc3f17
0,1e372a7a-ef36-44db-b6d0-c10e56942200
0,1e3c9aca-0d80-47e0-8659-d06e4e521270
0,1e4b0fbd-571b-4ccf-9c30-d4515b3b3d1b
0,1e560091-6830-4c48-8b0a-e5c0c572ad10
0,1e575e8b-3e86-41a3-99da-06f71cc9349c
0,1e631a89-0562-4de9-87ba-f280fd5bbe3b
0,1e6b918e-57b1-4572-a549-29823351978f
0,1e6fe410-f1f7-4baf-b212-947b1a777a22
0,1eabd0aa-96c8-4a0f-a8df-f76761cbb370
0,1eb8b0cd-1c0e-48f3-bc9e-5af1f7561a52
0,1efe5fa5-3197-4a27-bd34-b25b82253c85
0,1f0109ab-86f6-4653-a8cb-9f37c60025f3
0,1f08bbee-44db-43d7-91b7-d567710657fc
0,1f2b02c4-1a94-4615-a2fd-0e13b05d3d70
0,1f33587f-2970-44c2-93cd-715ddcb54ae0
0,1f489873-c3a2-491e-b625-97510c1fe914
0,1f892e4e-27ab-4557-9b12-15594d86a295
0,1fcc7126-c29e-47b8-8595-e66896f03ec5
0,1fd012e7-f5db-40d6-9fb6-18f5dbe6f980
0,200c6765-0a89-4dd3-938f-199fd037a689
0,2012a937-c9e0-417a-b47d-3d883931cdbd
0,202cde7c-f051-401d-83aa-2202ae267806
0,205736d7-b8e6-43c1-b6f2-abc25b0d7724
0,205fa17f-e867-4cb5-b971-bd2c4590e1b5
0,206ec449-5869-4192-9c13-d84616b402e1
0,2076b713-3da4-40fe-8083-26a86b60715f
0,208fcae6-30ee-46aa-b138-f911ec4abd3b
0,20a58a2b-8dd6-4013-ad2e-8db24370021c
0,20a902bf-48ea-4a64-82ce-6e5e8ae058e3
0,20ae35b7-eaf1-4fe4-93d2-431872051cad
